%Epsilons: 1) 1, 2) 5.5, 3) 10
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.609377 0.579159 0.541512 89.6874 137.742 0 89.4397 134.654 -1.48586
0.599388 0.56967 0.562326 89.6874 137.742 0 89.5803 134.625 -1.51279
0.589764 0.560523 0.581372 89.6874 137.742 0 89.7248 134.592 -1.53128
0.57943 0.550703 0.600822 89.6874 137.742 0 89.8596 134.564 -1.55196
0.568181 0.540007 0.620938 89.6874 137.742 0 90.0089 134.53 -1.568
0.555685 0.52813 0.6421 89.6874 137.742 0 90.1679 134.493 -1.58319
0.542458 0.515562 0.663276 89.6874 137.742 0 90.3244 134.449 -1.60115
0.525989 0.499911 0.688058 89.6874 137.742 0 90.4967 134.401 -1.62605
0.508856 0.48363 0.712158 89.6874 137.742 0 90.6781 134.337 -1.65093
0.492341 0.467933 0.733921 89.6874 137.742 0 90.8443 134.273 -1.67627
0.473848 0.450359 0.756733 89.6874 137.742 0 91.0253 134.198 -1.70354
0.455591 0.433007 0.77778 89.6874 137.742 0 91.2056 134.112 -1.73231
0.43826 0.416538 0.796508 89.6874 137.742 0 91.3803 134.021 -1.76022
0.421089 0.400219 0.813946 89.6874 137.742 0 91.5642 133.908 -1.79449
0.405159 0.385076 0.829194 89.6874 137.742 0 91.7471 133.79 -1.82449
0.394213 0.374676 0.839175 89.6874 137.742 0 91.9154 133.665 -1.84172
0.383776 0.364753 0.848334 89.6874 137.742 0 92.0856 133.53 -1.86453
0.387537 0.344264 0.855159 93.0868 134.165 0 92.2868 133.357 -1.87196
0.383263 0.340472 0.858597 93.0868 134.165 0 92.4195 133.231 -1.87448
0.38003 0.337597 0.861165 93.0868 134.165 0 92.5909 133.063 -1.86827
0.378578 0.336304 0.86231 93.0868 134.165 0 92.7308 132.921 -1.86066
0.378554 0.336289 0.862326 93.0868 134.165 0 92.8742 132.773 -1.84489
0.380072 0.337635 0.861132 93.0868 134.165 0 93.0211 132.615 -1.82716
0.381747 0.339125 0.859805 93.0868 134.165 0 93.1561 132.467 -1.81223
0.385453 0.34242 0.85684 93.0868 134.165 0 93.2896 132.313 -1.79254
0.388716 0.345313 0.854201 93.0868 134.165 0 93.4276 132.159 -1.77016
0.393418 0.349495 0.850339 93.0868 134.165 0 93.5507 132.016 -1.74612
0.396918 0.352605 0.847423 93.0868 134.165 0 93.6765 131.872 -1.72687
0.399636 0.35502 0.845134 93.0868 134.165 0 93.8 131.734 -1.70951
0.402856 0.357878 0.842396 93.0868 134.165 0 93.9186 131.607 -1.68343
0.406601 0.361208 0.839169 93.0868 134.165 0 94.032 131.48 -1.66121
0.411262 0.365346 0.835096 93.0868 134.165 0 94.1471 131.353 -1.63184
0.41344 0.36728 0.83317 93.0868 134.165 0 94.2564 131.237 -1.61299
0.418703 0.371964 0.828451 93.0868 134.165 0 94.3661 131.109 -1.58788
0.424969 0.377524 0.822725 93.0868 134.165 0 94.4774 130.982 -1.55557
0.431378 0.383223 0.816734 93.0868 134.165 0 94.5769 130.859 -1.53156
0.439561 0.390492 0.808889 93.0868 134.165 0 94.6795 130.724 -1.50558
0.448188 0.398152 0.800376 93.0868 134.165 0 94.777 130.59 -1.48338
0.45717 0.40613 0.791236 93.0868 134.165 0 94.8692 130.454 -1.46492
0.466329 0.414267 0.781614 93.0868 134.165 0 94.9674 130.307 -1.44897
0.477246 0.42397 0.769731 93.0868 134.165 0 95.0687 130.155 -1.4247
0.485327 0.431146 0.760638 93.0868 134.165 0 95.1644 130.013 -1.41085
0.493796 0.438674 0.750821 93.0868 134.165 0 95.2662 129.867 -1.39305
0.499636 0.443863 0.743875 93.0868 134.165 0 95.3687 129.719 -1.38787
0.516675 0.428731 0.741105 96.3455 130.497 0 95.4709 129.589 -1.38313
0.517984 0.429814 0.739562 96.3455 130.497 0 95.5773 129.453 -1.38223
0.520416 0.431836 0.736671 96.3455 130.497 0 95.6853 129.317 -1.37412
0.521585 0.432802 0.735276 96.3455 130.497 0 95.7849 129.192 -1.37186
0.521516 0.432753 0.735355 96.3455 130.497 0 95.8986 129.063 -1.36695
0.524787 0.435467 0.731414 96.3455 130.497 0 96.0125 128.928 -1.34933
0.525786 0.436291 0.730205 96.3455 130.497 0 96.1214 128.811 -1.33518
0.528535 0.438576 0.726844 96.3455 130.497 0 96.2445 128.677 -1.31202
0.5298 0.439624 0.725289 96.3455 130.497 0 96.3701 128.544 -1.29391
0.528414 0.438477 0.726992 96.3455 130.497 0 96.496 128.428 -1.27598
0.526158 0.436607 0.729748 96.3455 130.497 0 96.6261 128.307 -1.26215
0.523446 0.434356 0.733035 96.3455 130.497 0 96.7609 128.186 -1.24564
0.517204 0.429176 0.740479 96.3455 130.497 0 96.8955 128.077 -1.23612
0.511085 0.424101 0.747617 96.3455 130.497 0 97.0363 127.963 -1.22302
0.504138 0.418336 0.75554 96.3455 130.497 0 97.1818 127.85 -1.20732
0.497946 0.413199 0.762441 96.3455 130.497 0 97.3177 127.742 -1.19164
0.490469 0.406995 0.770581 96.3455 130.497 0 97.4578 127.628 -1.18026
0.482554 0.40043 0.778972 96.3455 130.497 0 97.5865 127.518 -1.17668
0.476351 0.395284 0.785392 96.3455 130.497 0 97.7175 127.397 -1.17192
0.467241 0.387725 0.794579 96.3455 130.497 0 97.8444 127.274 -1.18344
0.462031 0.383401 0.799707 96.3455 130.497 0 97.9538 127.156 -1.19325
0.452911 0.375837 0.808467 96.3455 130.497 0 98.0688 127.037 -1.213
0.443668 0.368165 0.817076 96.3455 130.497 0 98.1829 126.912 -1.24036
0.436064 0.361854 0.82396 96.3455 130.497 0 98.2874 126.792 -1.26743
0.429679 0.356556 0.829605 96.3455 130.497 0 98.3921 126.659 -1.30132
0.421027 0.349382 0.837059 96.3455 130.497 0 98.4877 126.542 -1.34116
0.413908 0.343475 0.843033 96.3455 130.497 0 98.5677 126.436 -1.38438
0.404209 0.335419 0.850946 96.3455 130.497 0 98.642 126.333 -1.44446
0.392382 0.325609 0.860242 96.3455 130.497 0 98.6951 126.256 -1.5178
0.378466 0.314063 0.870706 96.3455 130.497 0 98.7349 126.214 -1.5861
0.356702 0.296001 0.886085 96.3455 130.497 0 98.769 126.213 -1.66442
0.783703 0.60686 0.132403 99.4608 126.743 0 98.9315 125.972 -0.118904
0.760568 0.588949 0.273269 99.4608 126.743 0 99.1194 125.706 -0.256937
0.724998 0.561404 0.399003 99.4608 126.743 0 99.3145 125.431 -0.399772
0.676861 0.524134 0.516858 99.4608 126.743 0 99.5325 125.119 -0.565752
0.627468 0.485884 0.608441 99.4608 126.743 0 99.769 124.797 -0.726548
0.57855 0.44801 0.681591 99.4608 126.743 0 100.013 124.481 -0.882597
0.529368 0.409924 0.742786 99.4608 126.743 0 100.293 124.145 -1.03459
0.486767 0.376936 0.788021 99.4608 126.743 0 100.577 123.807 -1.17094
0.455231 0.35252 0.817615 99.4608 126.743 0 100.834 123.484 -1.29074
0.428687 0.331963 0.840255 99.4608 126.743 0 101.12 123.13 -1.39395
0.414779 0.321196 0.851347 99.4608 126.743 0 101.4 122.753 -1.47573
0.411331 0.318531 0.854016 99.4608 126.743 0 101.652 122.385 -1.53461
0.416986 0.300919 0.857654 102.43 122.908 0 101.921 121.994 -1.58023
