%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
-0.0708628 -0.540637 0.836484 198.316 -0.0936937 0 198.612 2.16196 -3.48999
-0.0527329 -0.544832 0.8351 198.316 -0.0936937 0 198.536 2.17382 -3.47557
-0.0271008 -0.551485 0.831943 198.316 -0.0936937 0 198.428 2.19133 -3.44708
0.0145242 -0.559818 0.826656 198.316 -0.0936937 0 198.256 2.20884 -3.40003
-0.086265 -0.558915 0.82267 197.709 -0.037405 0 198.06 2.23801 -3.3492
-0.0372764 -0.571398 0.817726 197.709 -0.037405 0 197.859 2.26718 -3.29809
0.0255761 -0.585624 0.808031 197.709 -0.037405 0 197.607 2.30802 -3.23617
-0.0829036 -0.591326 0.799752 197.01 0.0185223 0 197.339 2.36634 -3.17535
-0.0140848 -0.611607 0.78858 197.01 0.0185223 0 197.065 2.4363 -3.11738
-0.134074 -0.618707 0.771377 196.218 0.074028 0 196.749 2.52373 -3.05418
-0.0492198 -0.647101 0.758037 196.218 0.074028 0 196.412 2.6286 -2.99251
0.0368404 -0.671222 0.737527 196.218 0.074028 0 196.072 2.73904 -2.92827
-0.0906122 -0.686261 0.718564 195.334 0.129013 0 195.694 2.85505 -2.85436
0.0084198 -0.715285 0.695564 195.334 0.129013 0 195.301 2.97045 -2.7631
-0.141305 -0.725313 0.670175 194.359 0.183416 0 194.922 3.074 -2.67084
-0.0357728 -0.757088 0.648592 194.359 0.183416 0 194.501 3.18315 -2.56985
0.0821687 -0.779271 0.617393 194.359 0.183416 0 194.032 3.28631 -2.45833
-0.0839934 -0.793681 0.598098 193.292 0.237154 0 193.624 3.36626 -2.35802
0.0336317 -0.818144 0.569336 193.292 0.237154 0 193.161 3.43982 -2.2287
-0.148471 -0.824739 0.540263 192.136 0.290155 0 192.712 3.49013 -2.09621
-0.0257493 -0.853654 0.51426 192.136 0.290155 0 192.233 3.52872 -1.95098
0.106892 -0.867656 0.479037 192.136 0.290155 0 191.734 3.54997 -1.79976
-0.0996027 -0.882359 0.452074 190.889 0.342333 0 191.252 3.55975 -1.64844
0.0390093 -0.905416 0.413703 190.889 0.342333 0 190.75 3.55776 -1.46919
-0.196014 -0.903093 0.370921 189.552 0.393629 0 190.235 3.53878 -1.29178
-0.0594274 -0.934934 0.336372 189.552 0.393629 0 189.75 3.50861 -1.12071
0.0967213 -0.946668 0.291146 189.552 0.393629 0 189.238 3.47301 -0.947059
-0.190273 -0.94508 0.244364 188.127 0.443954 0 188.731 3.44365 -0.775615
-0.00666543 -0.976674 0.184366 188.127 0.443954 0 188.147 3.39751 -0.557539
0.100294 -0.977829 0.146689 188.127 0.443954 0 187.826 3.38063 -0.440546
-0.254867 -0.955709 0.0922339 186.614 0.49324 0 187.378 3.35866 -0.276537
-0.123661 -0.984231 0.0429492 186.614 0.49324 0 186.972 3.34298 -0.124355
0.00719552 -0.992691 -0.00553791 186.614 0.49324 0 186.593 3.33933 0.0158774
0.121288 -0.984212 -0.0486033 186.614 0.49324 0 186.263 3.34173 0.140667
0.22526 -0.963239 -0.0883469 186.614 0.49324 0 185.946 3.35034 0.262049
-0.220295 -0.959329 -0.127412 185.013 0.541401 0 185.658 3.34743 0.372678
-0.12464 -0.970564 -0.164665 185.013 0.541401 0 185.373 3.3447 0.475605
-0.0329329 -0.971656 -0.198331 185.013 0.541401 0 185.108 3.34208 0.571666
0.0429134 -0.965372 -0.225694 185.013 0.541401 0 184.889 3.34514 0.655485
0.11174 -0.954432 -0.24837 185.013 0.541401 0 184.684 3.35401 0.731921
0.16822 -0.941738 -0.26519 185.013 0.541401 0 184.511 3.35659 0.792747
0.20996 -0.930408 -0.275733 185.013 0.541401 0 184.379 3.35258 0.833112
0.240634 -0.920395 -0.284253 185.013 0.541401 0 184.284 3.33051 0.861384
-0.301743 -0.898732 -0.293118 183.326 0.588383 0 184.231 3.28453 0.879336
-0.305209 -0.892917 -0.305737 183.326 0.588383 0 184.22 3.20322 0.895328
-0.3147 -0.887182 -0.312006 183.326 0.588383 0 184.235 3.15071 0.901122
0.261019 -0.90159 -0.320048 185.013 0.541401 0 184.282 3.06843 0.897049
0.243234 -0.904665 -0.323912 185.013 0.541401 0 184.35 3.00916 0.883572
0.218906 -0.910004 -0.324638 185.013 0.541401 0 184.434 2.94946 0.85906
0.188293 -0.917393 -0.321398 185.013 0.541401 0 184.529 2.9012 0.826729
0.145356 -0.92665 -0.315357 185.013 0.541401 0 184.65 2.8586 0.78859
0.0950789 -0.936365 -0.3041 185.013 0.541401 0 184.781 2.82751 0.74245
0.0377064 -0.945094 -0.288208 185.013 0.541401 0 184.923 2.81395 0.693017
-0.0210677 -0.950277 -0.271816 185.013 0.541401 0 185.064 2.80647 0.647897
-0.0845587 -0.951915 -0.253021 185.013 0.541401 0 185.214 2.80488 0.601638
-0.144573 -0.950779 -0.229922 185.013 0.541401 0 185.36 2.82082 0.55122
-0.195995 -0.947039 -0.207596 185.013 0.541401 0 185.49 2.8428 0.504477
-0.244391 -0.941677 -0.181127 185.013 0.541401 0 185.619 2.87631 0.449109
-0.280334 -0.935973 -0.159756 185.013 0.541401 0 185.723 2.91018 0.404313
-0.306958 -0.931008 -0.141236 185.013 0.541401 0 185.806 2.94422 0.364514
-0.328143 -0.92614 -0.126893 185.013 0.541401 0 185.873 2.96679 0.33231
0.270473 -0.946213 -0.119239 186.614 0.49324 0 185.904 2.97801 0.313123
0.26746 -0.947169 -0.117939 186.614 0.49324 0 185.914 2.97206 0.308657
0.269721 -0.946027 -0.120697 186.614 0.49324 0 185.914 2.9488 0.313287
0.276806 -0.942953 -0.126922 186.614 0.49324 0 185.903 2.91404 0.32584
0.287049 -0.938208 -0.136875 186.614 0.49324 0 185.888 2.86778 0.346421
-0.344394 -0.91572 -0.148983 185.013 0.541401 0 185.867 2.80987 0.369068
-0.342833 -0.913376 -0.163355 185.013 0.541401 0 185.845 2.7579 0.396415
-0.335192 -0.912367 -0.18087 185.013 0.541401 0 185.809 2.70607 0.429129
-0.325342 -0.912051 -0.196706 185.013 0.541401 0 185.767 2.6541 0.455656
-0.311884 -0.912087 -0.214802 185.013 0.541401 0 185.72 2.60809 0.486718
-0.298946 -0.913121 -0.226388 185.013 0.541401 0 185.679 2.57344 0.5038
-0.279924 -0.914569 -0.242483 185.013 0.541401 0 185.627 2.54492 0.531199
-0.262288 -0.914891 -0.258809 185.013 0.541401 0 185.58 2.5164 0.558698
-0.245941 -0.915346 -0.27163 185.013 0.541401 0 185.538 2.49357 0.579307
-0.231357 -0.914873 -0.284542 185.013 0.541401 0 185.501 2.47074 0.600059
-0.220791 -0.914335 -0.293671 185.013 0.541401 0 185.475 2.45358 0.614163
-0.216335 -0.91404 -0.297614 185.013 0.541401 0 185.465 2.44791 0.620766
-0.214192 -0.9132 -0.301496 185.013 0.541401 0 185.459 2.44225 0.62757
-0.217026 -0.912081 -0.302671 185.013 0.541401 0 185.464 2.43642 0.628856
-0.22181 -0.913135 -0.296128 185.013 0.541401 0 185.475 2.44192 0.616334
-0.226254 -0.913406 -0.29217 185.013 0.541401 0 185.486 2.44759 0.609728
-0.230121 -0.914236 -0.287014 185.013 0.541401 0 185.496 2.45908 0.602034
-0.232193 -0.914981 -0.283163 185.013 0.541401 0 185.502 2.46475 0.595225
-0.235095 -0.915815 -0.27792 185.013 0.541401 0 185.507 2.46443 0.583576
-0.244848 -0.914932 -0.272436 185.013 0.541401 0 185.528 2.46411 0.572517
-0.258609 -0.911587 -0.270328 185.013 0.541401 0 185.554 2.44631 0.564894
-0.273746 -0.906778 -0.270476 185.013 0.541401 0 185.58 2.41685 0.559415
-0.291744 -0.899629 -0.274281 185.013 0.541401 0 185.61 2.38171 0.56108
-0.31298 -0.889058 -0.28289 185.013 0.541401 0 185.641 2.32325 0.566968
-0.337737 -0.875702 -0.292636 185.013 0.541401 0 185.671 2.24711 0.570004
-0.366307 -0.857866 -0.30653 185.013 0.541401 0 185.702 2.15344 0.57601
-0.401408 -0.831766 -0.327826 185.013 0.541401 0 185.732 2.03055 0.586922
-0.439201 -0.796654 -0.358063 185.013 0.541401 0 185.757 1.89021 0.606232
-0.481138 -0.749464 -0.396351 185.013 0.541401 0 185.782 1.73824 0.632943
-0.530229 -0.67931 -0.44799 185.013 0.541401 0 185.806 1.55707 0.669811
-0.579534 -0.587066 -0.504942 185.013 0.541401 0 185.826 1.36406 0.707577
0.589463 -0.511408 -0.567267 186.614 0.49324 0 185.84 1.16504 0.74518
