0; 1; 1; 3; 4; 0.00390625; 4.6378709999999996; 1; 1; 0; 10.702425426855479; 16; 12.962747981355763; 0; 0; 14.487723764228672; 2; 0.11635008289214735; 1; 6; 2.3868209999999999; 0.18181818181818182; 
0; 1; 1; 3; 4; 0.35546875; 5.0254779999999997; 1; 1; 0; 9.1396112285313151; 16; 12.858293686651653; 0; 0; 12.013143166042347; 2; 0.15610441015557816; 1; 6; 2.634884; 0.16666666666666666; 
0; 1; 1; 4; 5; 0.9140625; 9.6063369999999999; 1; 1; 0; 16.02194946208245; 24; 7.4310162514758442; 0; 0; 21.691348849040597; 3; 0.12301992922235372; 1; 6; 3.5036659999999999; 0.25; 
0; 1; 1; 5; 6; 1.6953125; 11.480122; 1; 1; 0; 16.246417666801317; 24; 13.313142102353805; 0; 0; 22.590346904702351; 3; 0.14804821929614467; 1; 6; 8.7296899999999997; 0.076923076923076927; 
0; 1; 1; 3; 4; 2.79296875; 4.363048; 1; 1; 0; 10.841531357887247; 16; 21.078591147056652; 0; 0; 14.86856378084854; 2; 0.12928089453901626; 1; 6; 2.950898; 0.10526315789473684; 
0; 1; 1; 6; 7; 3.48828125; 35.749439000000002; 0; 0; 0; 16.103688205529618; 24; 12.649035322889343; 0; 0; 22.197481838186256; 3; 0.15048880664822756; 1; 6; 10.595546000000001; 0.10204081632653061; 
0; 1; 1; 6; 7; 16.70703125; 10.730174; 1; 1; 0; 16.246639112960072; 24; 6.8067964515568651; 0; 0; 22.016019437206346; 3; 0.15007424051655904; 1; 6; 18.829387000000001; 0.036764705882352942; 
0; 1; 1; 4; 5; 17.91796875; 5.8518650000000001; 1; 1; 0; 11.29128569434044; 16; 13.464685498397902; 0; 0; 15.342353087312155; 2; 0.10721841320050551; 1; 6; 7.8927060000000004; 0.061224489795918366; 
0; 1; 1; 5; 6; 19.0234375; 8.9611929999999997; 1; 1; 0; 14.13617061773094; 16; 14.91007400821313; 0; 0; 19.390652620568275; 3; 0.2873880674917077; 1; 6; 7.0642909999999999; 0.10810810810810811; 
0; 1; 1; 3; 4; 19.61328125; 4.6903350000000001; 1; 1; 0; 11.580020833325159; 16; 13.017268758915911; 0; 0; 16.083841170982954; 2; 0.10006207665439154; 1; 6; 1.696008; 0.33333333333333331; 
0; 1; 1; 5; 6; 20.5; 4.3195480000000002; 1; 1; 0; 9.5680905658871058; 16; 16.514753642902313; 0; 0; 12.86974612075085; 2; 0.14757982924556251; 1; 6; 9.9707509999999999; 0.055555555555555552; 
0; 1; 1; 4; 5; 21.23046875; 6.4578720000000001; 1; 1; 0; 14.263741970058971; 16; 14.940115040026836; 0; 0; 19.978955536583193; 3; 0.29839242866388088; 1; 6; 2.9188369999999999; 0.23076923076923078; 
0; 1; 1; 6; 7; 22.2578125; 5.6495629999999997; 1; 1; 0; 10.964078723105878; 16; 16.051725936223846; 0; 0; 14.878013825104862; 2; 0.11965036378910739; 1; 6; 11.801975000000001; 0.058139534883720929; 
0; 1; 1; 5; 6; 23.55859375; 7.0864330000000004; 1; 1; 0; 26.415893906880239; 6; 0.56931211466005505; 0; 0; 23.636723200133115; 3; 0.14006387513776364; 1; 6; 11.080601; 0.054794520547945202; 
