0; 1; 1; 3; 4; 0; 2.7782689999999999; 1; 1; -1; 7.186198115899427; 16; 198.69781503134902; -1; 0; 8.8032139566609633; 2; 0.42182827072907003; 1; 6; 0.72559399999999996; 0.16666666666666666; 
0; 1; 1; 5; 6; 0.0234375; 2.0812719999999998; 1; 1; -1; 4.9804193027789658; 12; 7.5241184645286934; -1; 0; 4.6909972140602978; 3; 0.074413267466527072; 1; 6; 0.75586799999999998; 0.26666666666666666; 
0; 1; 1; 11; 12; 0.71484375; 6.2591049999999999; 1; 1; -1; 5.1566498005388706; 24; 44.070097842009083; -1; 0; 5.5420048424993862; 4; 3.0953660644173766; 1; 6; 3.0249739999999998; 0.18181818181818182; 
0; 1; 1; 5; 6; 3.625; 3.0323039999999999; 1; 1; -1; 4.9789151490026953; 24; 266.77296004025476; -1; 0; 6.6321265379821455; 3; 3.3304049409926408; 1; 6; 0.959175; 0.30769230769230771; 
0; 1; 1; 5; 6; 4.25390625; 5.6339819999999996; 1; 1; -1; 5.7538208340814023; 24; 68.232104526294734; -1; 0; 7.9539331259847383; 4; 2.8968562569613967; 1; 6; 0.98385100000000003; 0.30769230769230771; 
0; 1; 1; 22; 23; 7.35546875; 5.1930449999999997; 1; 1; -1; 5.1470079768327466; 24; 76.067613829136008; -1; 0; 10.609370670770712; 5; 6.7932242028421772; 1; 6; 5.5978870000000001; 0.21428571428571427; 
0; 1; 1; 4; 5; 9.48046875; 19.339106000000001; 0; 0; -1; 4.9961533943268863; 24; 257.10861496258889; -1; 0; 4.946656506775331; 3; 0.65975554284177618; 1; 6; 1.437603; 0.375; 
0; 1; 1; 6; 7; 22.890625; 3.3082440000000002; 1; 1; -1; 5.0170154109091678; 24; 79.254684493847435; -1; 0; 6.1754228710440335; 3; 2.2929057595282174; 1; 6; 1.93631; 0.15625; 
0; 1; 1; 4; 5; 23.39453125; 4.2828099999999996; 1; 1; -1; 5.3817037268530328; 24; 132.22392113405166; -1; 0; 6.198100904586342; 3; 1.9242090877961258; 1; 6; 0.979854; 0.23076923076923078; 
0; 1; 1; 7; 8; 24.57421875; 3.3470610000000001; 1; 1; -1; 5.2437275224373217; 24; 88.133265328058059; -1; 0; 6.5952881708631086; 4; 3.1006311292191953; 1; 6; 2.2547259999999998; 0.15384615384615385; 
