%Epsilons: 1) 4.78, 2) 26.29, 3) 47.8
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.0486237 0.910844 0.409877 1043.2 691.882 232.129 1041.52 685.41 230.957
0.0456007 0.912043 0.407552 1043.2 691.882 232.129 1041.41 685.354 231.121
0.0370926 0.915329 0.400994 1043.2 691.882 232.129 1041.34 685.327 231.327
0.0271652 0.91902 0.393273 1043.2 691.882 232.129 1041.24 685.275 231.57
0.0185775 0.922085 0.38654 1043.2 691.882 232.129 1041.13 685.179 231.78
0.01184 0.924406 0.381226 1043.2 691.882 232.129 1041 685.089 232.009
0.0083133 0.925589 0.37844 1043.2 691.882 232.129 1040.84 684.996 232.222
0.0092799 0.925268 0.379201 1043.2 691.882 232.129 1040.67 684.923 232.381
0.0185516 0.922093 0.386522 1043.2 691.882 232.129 1040.43 684.849 232.525
0.0309072 0.917646 0.396195 1043.2 691.882 232.129 1040.18 684.807 232.651
0.0400453 0.914204 0.40327 1043.2 691.882 232.129 1039.96 684.769 232.793
0.0524393 0.909312 0.412798 1043.2 691.882 232.129 1039.72 684.762 232.917
0.0702581 0.901847 0.426305 1043.2 691.882 232.129 1039.44 684.793 233.04
0.0828993 0.89623 0.435774 1043.2 691.882 232.129 1039.21 684.786 233.164
0.0912939 0.892355 0.442005 1043.2 691.882 232.129 1038.99 684.795 233.34
0.0954571 0.890398 0.445062 1043.2 691.882 232.129 1038.8 684.786 233.526
0.0830833 0.896146 0.435913 1043.2 691.882 232.129 1038.74 684.729 233.754
0.0669958 0.903253 0.423847 1043.2 691.882 232.129 1038.69 684.64 234.002
0.0375074 0.915174 0.401311 1043.2 691.882 232.129 1038.72 684.465 234.28
0.00212739 0.927621 0.373516 1043.2 691.882 232.129 1038.83 684.301 234.544
-0.0462522 0.941365 0.334204 1043.2 691.882 232.129 1038.98 684.079 234.925
-0.105423 0.952997 0.284046 1043.2 691.882 232.129 1039.19 683.802 235.378
-0.163197 0.95873 0.232818 1043.2 691.882 232.129 1039.4 683.538 235.866
-0.224381 0.95847 0.176038 1043.2 691.882 232.129 1039.64 683.237 236.416
-0.328013 0.94182 0.0733638 1043.2 691.882 232.129 1040.03 682.681 237.579
-0.359657 0.932218 0.0402075 1043.2 691.882 232.129 1040.15 682.481 238.013
-0.38889 0.921243 0.00872791 1043.2 691.882 232.129 1040.26 682.282 238.446
-0.419362 0.907474 -0.025019 1043.2 691.882 232.129 1040.39 682.032 238.953
-0.454997 0.888059 -0.0657941 1043.2 691.882 232.129 1040.53 681.79 239.6
-0.483605 0.86959 -0.0996941 1043.2 691.882 232.129 1040.62 681.561 240.224
-0.506376 0.852834 -0.127504 1043.2 691.882 232.129 1040.7 681.362 240.765
-0.521703 0.840424 -0.146673 1043.2 691.882 232.129 1040.69 681.213 241.221
-0.534747 0.829084 -0.163297 1043.2 691.882 232.129 1040.66 681.135 241.611
-0.54364 0.820912 -0.17481 1043.2 691.882 232.129 1040.62 681.127 241.873
-0.547334 0.817407 -0.179643 1043.2 691.882 232.129 1040.53 681.184 241.991
-0.546124 0.818562 -0.178058 1043.2 691.882 232.129 1040.41 681.276 241.984
-0.544474 0.820127 -0.175898 1043.2 691.882 232.129 1040.3 681.423 241.919
-0.540198 0.824118 -0.170338 1043.2 691.882 232.129 1040.2 681.569 241.791
-0.537378 0.826705 -0.166686 1043.2 691.882 232.129 1040.13 681.719 241.679
-0.531953 0.831574 -0.159722 1043.2 691.882 232.129 1040.04 681.843 241.543
-0.523976 0.838499 -0.149559 1043.2 691.882 232.129 1039.91 681.919 241.422
-0.515285 0.845737 -0.138603 1043.2 691.882 232.129 1039.83 681.935 241.293
-0.503977 0.854691 -0.124543 1043.2 691.882 232.129 1039.71 681.902 241.179
-0.494449 0.861851 -0.112839 1043.2 691.882 232.129 1039.65 681.867 241.061
-0.488618 0.866065 -0.105751 1043.2 691.882 232.129 1039.61 681.847 240.994
-0.485926 0.867969 -0.1025 1043.2 691.882 232.129 1039.59 681.822 240.97
-0.489589 0.865372 -0.106933 1043.2 691.882 232.129 1039.63 681.785 241.033
-0.498079 0.859163 -0.117289 1043.2 691.882 232.129 1039.68 681.755 241.174
-0.508188 0.851416 -0.129752 1043.2 691.882 232.129 1039.76 681.728 241.33
-0.521134 0.840901 -0.145963 1043.2 691.882 232.129 1039.91 681.659 241.53
-0.531652 0.831841 -0.15933 1043.2 691.882 232.129 1040.07 681.578 241.693
-0.547252 0.817486 -0.17953 1043.2 691.882 232.129 1040.27 681.508 241.951
-0.564565 0.800158 -0.202517 1043.2 691.882 232.129 1040.44 681.492 242.259
-0.584664 0.777988 -0.230008 1043.2 691.882 232.129 1040.7 681.489 242.613
-0.600197 0.759134 -0.25195 1043.2 691.882 232.129 1040.96 681.464 242.896
-0.586078 0.776336 -0.231981 1043.2 691.882 232.129 1040.82 681.382 242.653
-0.573398 0.790703 -0.214484 1043.2 691.882 232.129 1040.66 681.246 242.524
-0.558099 0.806811 -0.19386 1043.2 691.882 232.129 1040.38 681.2 242.362
-0.546482 0.818223 -0.178519 1043.2 691.882 232.129 1040.18 681.173 242.246
-0.542342 0.822126 -0.173128 1043.2 691.882 232.129 1040.08 681.278 242.142
