%Epsilons: 1) 1, 2) 5.5, 3) 10
%Fx Fy Fz Xd Yd Zd Xr Yr Zr
%
0.680987 -0.143283 0.718141 191.512 3.84347 0 190.51 5.49223 -1.36168
0.633576 -0.133311 0.762109 191.512 3.84347 0 190.689 5.65509 -1.38648
0.575554 -0.121108 0.808747 191.512 3.84347 0 190.885 5.83081 -1.40581
0.513894 -0.10814 0.85101 191.512 3.84347 0 191.069 6.01054 -1.42432
0.454315 -0.095609 0.885696 191.512 3.84347 0 191.235 6.19227 -1.43876
0.397558 -0.0836738 0.913754 191.512 3.84347 0 191.392 6.39659 -1.44538
0.35165 -0.0740194 0.9332 191.512 3.84347 0 191.531 6.62157 -1.43585
0.32104 -0.0675839 0.944651 191.512 3.84347 0 191.637 6.83774 -1.42099
0.303097 -0.0638156 0.95082 191.512 3.84347 0 191.728 7.08044 -1.39427
0.292228 -0.0615325 0.954367 191.512 3.84347 0 191.809 7.33249 -1.36561
0.291716 -0.0614318 0.95453 191.512 3.84347 0 191.872 7.58529 -1.33739
0.299498 -0.063074 0.95201 191.512 3.84347 0 191.93 7.86197 -1.2993
0.311481 -0.0656016 0.947985 191.512 3.84347 0 191.983 8.14333 -1.26312
0.324534 -0.0683539 0.943401 191.512 3.84347 0 192.03 8.40585 -1.22885
0.342104 -0.0720565 0.936895 191.512 3.84347 0 192.078 8.68794 -1.18858
0.361727 -0.0761931 0.929165 191.512 3.84347 0 192.121 8.97455 -1.15543
0.373384 -0.0608424 0.92568 192.585 8.94542 0 192.165 9.2486 -1.13404
0.387002 -0.0630663 0.919919 192.585 8.94542 0 192.203 9.53988 -1.10865
0.393677 -0.0641588 0.917007 192.585 8.94542 0 192.251 9.82965 -1.08576
0.392854 -0.0640295 0.917369 192.585 8.94542 0 192.305 10.1052 -1.06613
0.396233 -0.0645865 0.915875 192.585 8.94542 0 192.356 10.3981 -1.0478
0.398022 -0.0648855 0.915078 192.585 8.94542 0 192.411 10.6938 -1.02829
0.407074 -0.0663676 0.910981 192.585 8.94542 0 192.455 10.9979 -1.0124
0.407854 -0.0664999 0.910622 192.585 8.94542 0 192.506 11.2815 -1.00005
0.413544 -0.0674345 0.907983 192.585 8.94542 0 192.553 11.5888 -0.988891
0.413833 -0.0674882 0.907848 192.585 8.94542 0 192.606 11.8757 -0.976001
0.413392 -0.067423 0.908054 192.585 8.94542 0 192.664 12.1852 -0.96111
0.413755 -0.06749 0.907883 192.585 8.94542 0 192.717 12.4925 -0.95396
0.414285 -0.0675827 0.907635 192.585 8.94542 0 192.766 12.7807 -0.948266
0.414336 -0.0675982 0.90761 192.585 8.94542 0 192.82 13.0917 -0.940738
0.416922 -0.0680261 0.906393 192.585 8.94542 0 192.867 13.3704 -0.929767
0.418731 -0.0683284 0.905536 192.585 8.94542 0 192.919 13.6655 -0.91722
0.421433 -0.068779 0.904248 192.585 8.94542 0 192.971 13.9508 -0.898681
0.417287 -0.0485123 0.907479 193.425 14.0995 0 193.026 14.2133 -0.884969
0.403502 -0.0469168 0.913775 193.425 14.0995 0 193.08 14.4895 -0.871448
0.390567 -0.0454195 0.919453 193.425 14.0995 0 193.136 14.7691 -0.851482
0.373321 -0.0434217 0.926685 193.425 14.0995 0 193.194 15.0326 -0.830783
0.349411 -0.0406505 0.936087 193.425 14.0995 0 193.261 15.3159 -0.806911
0.324905 -0.0378115 0.944991 193.425 14.0995 0 193.326 15.5999 -0.783626
0.299598 -0.0348773 0.953428 193.425 14.0995 0 193.393 15.8878 -0.753925
0.271411 -0.031611 0.961944 193.425 14.0995 0 193.457 16.1567 -0.725061
0.229089 -0.0267046 0.973039 193.425 14.0995 0 193.531 16.4459 -0.698528
0.188145 -0.0219575 0.981896 193.425 14.0995 0 193.598 16.7195 -0.674411
0.135264 -0.0158223 0.990683 193.425 14.0995 0 193.674 17.0137 -0.647405
0.0680779 -0.00802546 0.997648 193.425 14.0995 0 193.754 17.3054 -0.624767
0.000525457 -0.000184535 1 193.425 14.0995 0 193.83 17.5882 -0.609821
-0.0792865 0.00907929 0.996811 193.425 14.0995 0 193.913 17.8919 -0.592202
-0.166155 0.0191599 0.985914 193.425 14.0995 0 193.999 18.2001 -0.573669
-0.0469414 0.818247 0.572947 194.029 19.2943 0 194.074 18.4958 -0.559101
-0.175338 0.650123 0.739322 194.029 19.2943 0 194.158 18.8129 -0.547464
-0.492949 0.0345627 0.869371 194.029 19.2943 0 194.315 19.3865 -0.49171
-0.539252 0.0378042 0.841295 194.029 19.2943 0 194.358 19.5568 -0.482656
-0.582908 0.0408604 0.811511 194.029 19.2943 0 194.406 19.7513 -0.477945
-0.70703 0.049544 0.705446 194.029 19.2943 0 194.546 20.2662 -0.446401
-0.743083 0.0520693 0.66717 194.029 19.2943 0 194.595 20.4319 -0.435138
-0.779818 0.0546414 0.623617 194.029 19.2943 0 194.646 20.6153 -0.417322
-0.818676 0.057361 0.571384 194.029 19.2943 0 194.719 20.8515 -0.403644
-0.851427 0.0596509 0.52107 194.029 19.2943 0 194.795 21.1059 -0.389175
-0.882153 0.0618007 0.46689 194.029 19.2943 0 194.865 21.3612 -0.364231
-0.908187 0.0636234 0.413701 194.029 19.2943 0 194.929 21.593 -0.33527
-0.929447 0.0651102 0.363166 194.029 19.2943 0 194.984 21.7905 -0.303478
-0.946573 0.0663065 0.3156 194.029 19.2943 0 195.028 21.9741 -0.269275
-0.961708 0.067366 0.265667 194.029 19.2943 0 195.067 22.1337 -0.230667
-0.974346 0.0682502 0.214456 194.029 19.2943 0 195.097 22.2516 -0.18868
-0.982521 0.0688222 0.172964 194.029 19.2943 0 195.112 22.3405 -0.152368
-0.988689 0.0692511 0.133039 194.029 19.2943 0 195.11 22.3864 -0.115749
-0.990888 0.0694041 0.115426 194.029 19.2943 0 195.103 22.3933 -0.0993916
-0.993588 0.069595 0.0891054 194.029 19.2943 0 195.112 22.3774 -0.0774304
-0.995841 0.0697566 0.058612 194.029 19.2943 0 195.131 22.3556 -0.0520035
-0.996818 0.0698277 0.0384554 194.029 19.2943 0 195.145 22.3122 -0.0347172
-0.997091 0.0698477 0.0304985 194.029 19.2943 0 195.146 22.212 -0.0277974
-0.997215 0.0698627 0.0261214 194.029 19.2943 0 195.14 22.0452 -0.0239369
-0.996915 0.0698453 0.0358054 194.029 19.2943 0 195.116 21.8251 -0.03252
-0.996135 0.0697977 0.053316 194.029 19.2943 0 195.075 21.5175 -0.047405
-0.997523 0.0698842 0.00793844 194.029 19.2943 0 194.992 21.6697 -0.00631142
-0.997551 0.0698699 0.0030558 194.029 19.2943 0 194.897 21.8497 -0.00209999
-0.997557 0.0698535 -0.000282834 194.029 19.2943 0 194.822 22.0249 0.000169754
-0.99748 0.0698296 -0.0125287 194.029 19.2943 0 194.764 22.1818 0.00666428
-0.997462 0.0698005 -0.0140274 194.029 19.2943 0 194.708 22.3385 0.00651741
-0.99752 0.0697822 -0.00914213 194.029 19.2943 0 194.669 22.4826 0.00379944
-0.996938 0.069711 0.0354175 194.029 19.2943 0 194.629 22.6377 -0.0129223
-0.99441 0.0694998 0.0794879 194.029 19.2943 0 194.602 22.7858 -0.0261688
-0.990774 0.0692194 0.116514 194.029 19.2943 0 194.59 22.9271 -0.0359421
-0.986831 0.0689226 0.146339 194.029 19.2943 0 194.587 23.0594 -0.0435104
-0.986205 0.0688598 0.150523 194.029 19.2943 0 194.588 23.1938 -0.0434113
-0.986372 0.0688602 0.149429 194.029 19.2943 0 194.592 23.317 -0.0424042
-0.982191 0.068563 0.174929 194.029 19.2943 0 194.611 23.4579 -0.0514469
-0.252555 0.964968 0.0710879 194.395 24.5184 0 194.632 23.6122 -0.066761
-0.331131 0.937246 0.109187 194.395 24.5184 0 194.66 23.7686 -0.0873508
-0.394354 0.904742 0.161018 194.395 24.5184 0 194.649 23.9357 -0.103697
-0.448173 0.854947 0.261163 194.395 24.5184 0 194.612 24.1046 -0.126387
-0.511382 0.774937 0.37143 194.395 24.5184 0 194.573 24.249 -0.129093
-0.642072 0.536271 0.547866 194.395 24.5184 0 194.546 24.3923 -0.128794
-0.711219 0.0173205 0.702757 194.395 24.5184 0 194.536 24.5477 -0.138138
-0.678321 0.0165051 0.73458 194.395 24.5184 0 194.554 24.7067 -0.167656
-0.642786 0.0156265 0.765886 194.395 24.5184 0 194.595 24.9231 -0.226135
-0.603289 0.0146535 0.797388 194.395 24.5184 0 194.636 25.1713 -0.297983
-0.567093 0.0137636 0.823539 194.395 24.5184 0 194.669 25.4489 -0.365202
-0.548129 0.0132946 0.836288 194.395 24.5184 0 194.708 25.7814 -0.430969
-0.535144 0.0129746 0.844661 194.395 24.5184 0 194.753 26.1292 -0.502396
-0.532257 0.0129006 0.846485 194.395 24.5184 0 194.807 26.4814 -0.578455
-0.525725 0.0127386 0.850559 194.395 24.5184 0 194.865 26.8675 -0.667336
-0.511965 0.0123988 0.858917 194.395 24.5184 0 194.907 27.2615 -0.746403
-0.49979 0.0120982 0.866062 194.395 24.5184 0 194.931 27.6448 -0.795616
-0.47092 0.0113883 0.882102 194.395 24.5184 0 194.932 28.0646 -0.84314
-0.437325 0.0105625 0.899242 194.395 24.5184 0 194.917 28.4993 -0.873779
-0.394929 0.00952065 0.918662 194.395 24.5184 0 194.89 28.9227 -0.900522
-0.335789 0.00806996 0.941903 194.395 24.5184 0 194.841 29.397 -0.918308
-0.264251 -0.00563214 0.964438 194.523 29.7601 0 194.777 29.8904 -0.939659
-0.199852 -0.00427017 0.979817 194.523 29.7601 0 194.703 30.3742 -0.949707
-0.119196 -0.00256352 0.992868 194.523 29.7601 0 194.614 30.9099 -0.963303
-0.0240623 -0.000548639 0.99971 194.523 29.7601 0 194.51 31.4456 -0.980091
0.0618053 0.00126931 0.998087 194.523 29.7601 0 194.415 31.9534 -0.988361
0.155809 0.00326153 0.987782 194.523 29.7601 0 194.308 32.4765 -0.992414
0.241872 0.00508638 0.970295 194.523 29.7601 0 194.204 32.987 -1.00278
0.313721 0.00660804 0.949492 194.523 29.7601 0 194.112 33.4654 -1.00361
0.385715 0.00813084 0.922582 194.523 29.7601 0 194.015 33.9821 -0.999001
0.445035 0.00938891 0.895464 194.523 29.7601 0 193.925 34.4693 -0.999428
0.500238 0.0335059 0.865239 194.411 35.008 0 193.828 34.9715 -1.00853
0.526809 0.0352763 0.849251 194.411 35.008 0 193.75 35.4456 -1.01295
0.54575 0.0365375 0.837151 194.411 35.008 0 193.682 35.8911 -1.02191
